53.4160	99.6332	34.5893	99.3113	22.3546	99.8534	46.8215	99.6318	36.7390
53.3956	102.5870	34.4703	102.1630	22.2786	103.1060	46.5853	102.8760	43.5946
52.7816	105.5500	34.2623	104.9910	22.1636	106.2700	46.2840	105.8300	38.6573
52.5017	108.5180	34.0680	107.8220	22.0325	109.2250	46.0474	108.4090	32.6769
52.7172	111.4900	33.9403	110.6860	21.8885	112.1590	45.9700	111.0460	26.6387
53.2558	114.4610	33.8812	113.5370	21.7234	115.2590	45.9697	115.0380	42.1010
53.4010	117.4110	33.7265	116.3400	21.5351	118.4690	45.9031	117.6240	35.6649
53.0840	120.3490	33.4133	119.1690	21.3063	121.5830	45.4679	119.7100	27.0010
52.8672	123.2980	33.0626	121.9990	21.0345	124.6680	45.0100	124.1360	40.9025
52.5352	126.2620	32.7386	124.8370	20.7548	127.7030	44.6508	126.5090	34.6627
52.7586	129.2250	32.4683	127.6700	20.4602	130.6770	44.4302	128.5730	27.6571
53.1411	132.1830	32.2170	130.4710	20.1418	133.7750	44.2190	133.1990	39.5030
53.4362	135.1170	31.8589	133.2440	19.7884	136.9840	43.9262	134.0300	24.5047
52.9335	138.0340	31.3698	136.0240	19.3844	140.0930	43.2715	138.0070	31.4439
52.6593	140.9550	30.8328	138.6880	18.9487	143.1620	42.6275	141.8750	36.2612
52.8769	143.8900	30.2893	141.3570	18.4631	146.3540	42.0255	145.9000	39.3597
52.7634	146.8220	29.7419	144.0830	17.9315	149.5130	41.4786	147.4410	32.0451
53.0788	149.7340	29.1802	146.7760	17.3653	152.5950	40.9609	148.4230	23.9830
53.3285	152.6160	28.4983	149.3800	16.7445	155.8600	40.1921	154.8770	36.9142
52.5892	155.4580	27.6365	151.9670	16.0551	158.9530	39.1103	155.9670	29.4985
52.5226	158.3130	26.7458	154.5570	15.3176	161.9990	38.0779	160.9890	34.9077
52.2734	161.1710	25.8408	157.0730	14.5414	165.1080	37.0894	161.6570	27.0083
52.5524	164.0160	24.8881	159.6010	13.7090	168.1880	36.0424	167.0550	32.7986
52.3221	166.8390	23.8560	162.0970	12.8325	171.3450	34.8886	167.3480	24.9007
51.9007	169.5940	22.5990	164.5400	11.9040	174.4300	33.2783	173.2220	30.7226
50.2358	172.3160	21.1285	166.9370	10.9541	177.3070	31.3292	174.3930	24.9080
49.0510	175.0660	19.5435	169.2860	9.9982	180.0060	29.4078	174.7670	18.3037
47.8297	177.8330	17.7447	171.6020	9.0756	182.7980	27.1399	181.2760	23.8491
45.4853	179.9210	15.3388	175.0290	8.0915	185.2880	21.7878	183.5060	19.4758
