47.8996	107.5330	17.5494	108.3200	6.8874	106.7450	28.1284	107.1140	22.9864
47.9068	110.9030	17.7355	111.8860	7.1028	109.9080	28.3026	111.4800	11.6613
47.8520	114.2590	18.0490	115.4390	7.4264	113.0200	28.5903	113.6930	23.1738
48.0359	117.5990	18.4664	118.9640	7.8421	116.1370	29.0192	118.1960	14.0381
48.2155	120.9350	18.8742	122.4860	8.2495	119.3550	29.4722	120.0550	24.6520
48.0470	124.2890	19.2006	126.0440	8.6587	122.5860	29.7023	125.4130	12.5918
47.8011	127.6420	19.5950	129.6400	9.1144	125.6530	30.0086	127.6270	19.6461
47.8880	130.9760	20.1386	133.1750	9.6936	128.7270	30.4670	129.6580	26.2886
47.8415	134.2920	20.7851	136.7070	10.3859	131.7740	31.0932	134.4030	20.4217
48.0637	137.5710	21.5596	140.2680	11.2249	134.7370	31.8367	139.3540	14.8438
48.1034	140.8370	22.3727	143.8060	12.0806	137.7740	32.6327	141.0360	21.8622
47.9908	144.1250	23.1373	147.3120	12.9440	140.8910	33.2286	142.2600	29.0226
47.7977	147.4100	23.9632	150.8330	13.8687	143.9040	33.9664	147.6840	23.2582
47.8590	150.6460	24.9506	154.3790	14.9933	146.7760	34.8315	153.2370	18.0985
47.7882	153.8160	26.1253	157.8590	16.2711	149.6000	35.8541	154.6860	24.3755
48.0910	156.9310	27.4264	161.2570	17.6533	152.4330	37.0655	154.5350	32.6152
48.0283	160.0530	28.7206	164.6770	19.1047	155.3340	38.2891	162.9900	22.7123
47.6833	163.1730	30.0271	168.0810	20.5805	158.1290	39.3390	162.4560	31.5185
47.7459	166.2270	31.4953	171.4050	22.2283	160.8000	40.5790	169.5300	25.7764
47.6089	169.1900	33.1447	174.6750	24.0557	163.3960	41.9734	168.7980	34.0506
47.6536	172.0500	34.9685	177.7870	26.0668	165.8780	43.5318	175.6260	29.7798
47.6405	174.8010	36.9598	180.7680	28.1941	168.3210	45.2884	172.0430	40.9405
47.3715	177.5370	38.9911	183.6210	30.3872	170.7970	47.0368	178.4570	38.2521
46.6765	180.3120	41.0383	186.3940	32.6830	173.2960	48.5977	184.2260	36.2645
46.0043	183.0550	43.2409	188.9830	35.0393	175.7550	50.2177	184.7380	42.2724
45.4940	185.8090	45.6169	191.3070	37.4896	178.3660	51.9228	185.4030	47.5934
44.2829	188.5810	47.6268	194.0640	41.5525	183.0780	53.2549	192.6940	43.6157
