48.8612	107.0200	18.0433	107.8370	7.0689	106.2470	28.9132	106.5960	23.6738
48.7778	110.2970	18.2201	111.2960	7.2924	109.3010	29.0550	110.8710	12.0636
48.8512	113.5600	18.5286	114.7370	7.5833	112.3010	29.3558	112.9680	23.9698
49.2261	116.7970	18.9479	118.1690	7.9481	115.3070	29.8343	117.3660	14.5995
49.5885	120.0270	19.3394	121.6220	8.3297	118.4420	30.3210	119.0660	25.8147
49.1125	123.2760	19.6385	125.0650	8.7574	121.6020	30.4761	124.3980	12.8866
48.7169	126.5320	20.0053	128.5400	9.2249	124.5700	30.7110	126.4950	20.0665
48.7814	129.7800	20.5198	131.9910	9.7922	127.5460	31.1374	128.4470	26.9459
48.7753	133.0040	21.1527	135.4390	10.4464	130.4780	31.7629	133.1050	20.8877
49.2759	136.1820	21.9108	138.8950	11.2123	133.3200	32.5422	138.0110	14.8813
49.3523	139.3460	22.6941	142.3690	12.0410	136.2590	33.3467	139.4230	22.5033
49.0867	142.5390	23.4168	145.7880	12.9120	139.3200	33.8370	140.5120	29.8603
48.5406	145.7380	24.2112	149.1970	13.8618	142.2790	34.4910	145.7270	24.3216
48.5538	148.8990	25.1646	152.6180	14.9468	145.0680	35.2926	151.3750	18.3764
48.6034	151.9910	26.3110	156.0230	16.1651	147.7680	36.3121	152.7440	24.7697
49.1906	155.0140	27.5975	159.3520	17.4759	150.5100	37.5958	152.6400	32.9650
49.0900	158.0580	28.8311	162.6700	18.8766	153.4090	38.7639	161.0800	22.3421
48.2698	161.1290	30.0523	165.9780	20.3535	156.2280	39.6566	160.4960	31.3830
48.0594	164.1500	31.4518	169.2130	21.9649	158.8950	40.7684	167.3260	25.6850
47.7967	167.0860	33.0492	172.3710	23.7104	161.4670	42.0907	166.2610	34.7247
47.9566	169.9250	34.8212	175.3960	25.5983	163.9210	43.6265	173.1620	29.8210
48.3054	172.6670	36.7325	178.3450	27.5675	166.3560	45.4681	169.7180	41.2966
47.8410	175.4570	38.5854	181.1700	29.5139	169.0240	47.0368	176.0130	38.3866
47.1748	178.3350	40.3908	183.9410	31.5031	171.6450	48.4100	181.7750	35.8063
46.7349	181.1890	42.3639	186.5480	33.6030	174.2200	49.8987	182.5520	41.9324
46.5088	184.0600	44.4918	188.8880	35.7884	177.0180	51.6456	180.0090	49.2358
44.6820	186.8920	46.2741	191.6200	39.5278	182.2300	52.9520	184.0810	50.8604
